Id_micro,Asignatura,Macro adquirido,Microcompetencia,Macro ref,MacroCompetencias (MC),RA padre (from MacroCompetencias (MC)),CursosActual,Tipologia,Id_asignatura,Fecha creacion,CursosNuevos,auto_number
neo_uC433,Simulación digital,15.1,Aplica técnicas estadísticas para comparar los resultados obtenidos en varios escenarios evaluados en un estudio de simulación,MC15,MC15,"RA6,RA4",PA37-SIM,Analítica de datos,PA37-SIM,08/02/2023 11:03,,433
neo_uC434,Simulación digital,16.1,Aprende a identificar relaciones lógicas y matemáticas entre componentes de un sistema específico para modelar su comportamiento y desarrollar un estudio de simulación,MC16,MC16,"RA7,RA3",PA37-SIM,Analítica de datos,PA37-SIM,15/02/2023 11:05,,434
neo_uC435,Sistemas operacionales,1.1,Identificar los problemas de seguridad en la empresa para configurar apropiadamente los sistemas Operativos,MC1,MC1,"RA1,RA3",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,01/02/2023 11:09,,435
neo_uC436,Sistemas operacionales,1.2,Reconocer las necesidades de software del SO (Instalación y configuración ) de software para solución de las necesidades o problemas de la empresa,MC1,MC1,"RA1,RA3",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,01/02/2023 11:09,,436
neo_uC437,Sistemas operacionales,3.1,Elabora configuraciones apropiadas de las herramientas del  SO para optimizar la  eficiencia y seguridad del sistema en una organización,MC3,MC3,"RA1,RA2,RA6",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,15/02/2023 10:48,,437
neo_uC438,Sistemas operacionales,3.2,Desarrolla procedimientos automáticos para garantizar copias de seguridad de la información en la organización,MC3,MC3,"RA1,RA2,RA6",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,15/02/2023 10:48,,438
neo_uC439,Sistemas operacionales,5.1,Desarrolla sistemas para automatizar las tareas de mantenimiento  y backups del sistema,MC5,MC5,"RA2,RA7",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,08/02/2023 10:55,,439
neo_uC440,Sistemas operacionales,6.1,Recomienda el uso de nuevas tecnologias como las máquinas virtuales y contenedores  que disminuyen considerablemente el consumo de energía,MC6,MC6,"RA2,RA7",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,15/02/2023 10:48,,440
neo_uC441,Sistemas operacionales,7.1,Organizar exposiciones escritas u orales sobre temas  relacionados con los SO,MC7,MC7,"RA3,RA1,RA6",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,01/02/2023 11:09,,441
neo_uC442,Sistemas operacionales,8.1,"Planea, organiza e interpreta un ROL en los equipos de trabajo para proyectos  durante el semestre",MC8,MC8,"RA4,RA5",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,08/02/2023 10:55,,442
neo_uC443,Sistemas operacionales,9.1,"Discute, interpreta las normas de software propietario y software libre aplicado al los sistemas operativos ",MC9,MC9,"RA4,RA7",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,15/02/2023 10:48,,443
neo_uC444,Sistemas operacionales,10.1,Esquematiza  plataformas de sistemas operativos virtuales y contenedores reduciondo costos y contaminación por consumo de energía ,MC10,MC10,"RA4,RA6",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,01/02/2023 11:09,,444
neo_uC445,Sistemas operacionales,11.1,Investiga  sobre la temática que le corresponde según su rol de un proyecto en equipo,MC11,MC11,"RA5,RA7,RA3",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,08/02/2023 10:55,,445
neo_uC446,Sistemas operacionales,12.1,Utiliza software para el control de versiones durante el desarrollo de proyectos de software,MC12,MC12,"RA5,RA7,RA3",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,15/02/2023 10:48,,446
neo_uC447,Sistemas operacionales,13.1,Ejecuta herramientas del SO para identificar estadísticas y características especificas de los diferentes tipos de procesos en el sistema,MC13,MC13,"RA6,RA3",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,01/02/2023 11:09,,447
neo_uC448,Sistemas operacionales,14.1,Estimar los daños como resultado de un ataque a la seguridad del sistema de acuerdo información forense,MC14,MC14,"RA6,RA3,RA4",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,08/02/2023 10:55,,448
neo_uC449,Sistemas operacionales,14.2,"Experimentar diferentes configuraciones del sistema, para mejorar eficiencia de acuerdo a la información obtenida",MC14,MC14,"RA6,RA3,RA4",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,08/02/2023 10:55,,449
neo_uC450,Sistemas operacionales,15.1,"Evalúa el comportamiento del sistema según los recursos  disponibles (Ram, CPUs, etc) y los requerimientos de  las aplicaciones ",MC15,MC15,"RA6,RA4",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,15/02/2023 10:48,,450
neo_uC451,Sistemas operacionales,16.1,"Interpreta la teoría y practica relativa a los módulos del SO( Memoria, procesos, sistemas de archivo, E/S)",MC16,MC16,"RA7,RA3",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,01/02/2023 11:09,,451
neo_uC452,Sistemas operacionales,17.1,Investiga sobre nuevas temáticas acorde a los cambios tecnológicos,MC17,MC17,"RA7,RA4,RA5",PA40-SIS,Arquitectura e Infraestructura,PA40-SIS,08/02/2023 10:55,,452
neo_uC453,"Modelado
  estructural",1.1,"Identifica el problema o asunto a explicar, en términos de un modelo dinámico sistémico y del que y el por qué, de dicha situación organizacional.",MC1,MC1,"RA1,RA3",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,453
neo_uC454,Modelado estructural,1.2,Describe en términos de un diagrama de influencias la dinámica general del problema o asunto a explicar de y para la organización.,MC1,MC1,"RA1,RA3",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,454
neo_uC455,Modelado estructural,1.3,"Representa mediante diagrama de flujos y niveles, y otros recursos de la Dinámica de Sistemas (DS) la simulación de diversos escenarios bajos los cuales el problema organizacional se puede presentar.",MC1,MC1,"RA1,RA3",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,455
neo_uC456,Modelado estructural,10.1,"Mide y explica, mediante el uso del modelo de simulación en diferentes escenarios, el impacto esperado de la ejecutar las acciones recomendadas para atender el problema organizacional.   ",MC10,MC10,"RA4,RA6",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,456
neo_uC457,Modelado estructural,10.2,"Estima y da a conocer el impacto ambiental y social de la ejecución del proyecto, mediante el modelo de simulación y la sensibilidad de los parámetros, internos y externos, pertinentes en cada alternativa de intervención.  ",MC10,MC10,"RA4,RA6",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,457
neo_uC458,Modelado estructural,13.1,"Calcula los impactos organizacionales esperados, a mediano y largo plazo, de las alternativas de intervención, destacando las diferencias en cada caso.",MC13,MC13,"RA6,RA3",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,458
neo_uC459,Modelado estructural,13.2,Calcula mediante un análisis de sensibilidad por parámetros o por escenarios el rango de intervención de cada alternativa. ,MC13,MC13,"RA6,RA3",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,459
neo_uC460,Modelado estructural,16.1,"Desde una mirada dinámico sistémica, asume los problemas de ingeniería y organizacionales, con el aporte del modelado y la simulación, aprendiendo de la experiencia y de la consideración de nuevos conocimiento. ",MC16,MC16,"RA7,RA3",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,460
neo_uC461,Modelado estructural,16.2,"Reflexionando, desde una mirada dinámico sistémica, sobre los problemas del ejercicio profesional selecciona y apropia nuevos conocimientos para su ejercicio profesional.",MC16,MC16,"RA7,RA3",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,461
neo_uC462,Modelado estructural,4.1,"Asumiendo el paradigma del pensamiento dinámico sistémico, construye escenarios posibles y recreables mediante un modelo de simulación para considerar alternativas de intervención organizacional. ",MC4,MC4,"RA2,RA1",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,462
neo_uC463,Modelado estructural,4.2,"Compara alternativas perspectivas y paradigmas de intervención, apreciando los posibles impactos en el fenómeno real, en procura de evaluar y seleccionar las más pertinentes para la organización. ",MC4,MC4,"RA2,RA1",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,463
neo_uC464,Modelado estructural,4.3,"Desde diferentes paradigmas de pensamiento, evaluar las alternativas seleccionadas y posibles en el contexto de las diversas condiciones internas y externas que se puedan presentar en la organización.",MC4,MC4,"RA2,RA1",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,464
neo_uC465,Modelado estructural,7.1,"Presenta, a las diferentes instancias organizacionales y mediante el uso del modelo de simulación, el problema organizacional y las diferentes alternativas de intervención, considerando los impactos esperados en cada caso.   ",MC7,MC7,"RA3,RA1,RA6",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,465
neo_uC466,Modelado estructural,7.2,"Da a conocer, mediante el modelo de simulación, los posibles impactos organizacionales al intervenir asumiendo posibles escenarios. ",MC7,MC7,"RA3,RA1,RA6",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,466
neo_uC467,Modelado estructural,7.3,"Expone el cálculo, mediante el modelo de simulación, de los impactos esperados a corto, mediano y largo plazo según las alternativas de intervención de la ingeniería de Sistemas. ",MC7,MC7,"RA3,RA1,RA6",PA44-MOD,Electiva,PA44-MOD,24/04/2023 12:59,,467
